Cause-Effect	Cause	Effect	Test	Lag	Bootstrap:Mean1	AbsBootstrap:Mean1	Coef1	Bootstrap:Std1	Bootstrap:Freq1	Bootstrap:Mean2	AbsBootstrap:Mean2	Coef2	Bootstrap:Std2	Bootstrap:Freq2	Bootstrap:Mean	AbsBootstrap:Mean	Coef	Bootstrap:Std	Bootstrap:Freq
G81-G26	G81	G26	e	2	0.013406962383007627	0.013406962383007627	1.0	0.04644716547816328	0.08						0.013406962383007627	0.013406962383007627	1.0	0.04644716547816328	0.08
G86-G88	G86	G88	e	2	0.0032371491515884067	0.0032371491515884067	1.0	0.016122928788695215	0.04	0.006294341810223806	0.006294341810223806	2.0	0.022364500581363755	0.08	0.006294341810223806	0.006294341810223806	2.0	0.022364500581363755	0.08
G29-G75	G29	G75	e	2	0.01026230237189039	0.01026230237189039	1.0	0.035924629749983075	0.08						0.01026230237189039	0.01026230237189039	1.0	0.035924629749983075	0.08
G98-G96	G98	G96	e	2	-0.008317304914681327	0.008317304914681327	1.0	0.028965072448625027	0.08	-0.0016009896669897813	0.0016009896669897813	2.0	0.011303141185658408	0.02	-0.008317304914681327	0.008317304914681327	1.0	0.028965072448625027	0.08
G42-G56	G42	G56	e	2	-0.005795165245231921	0.005795165245231921	1.0	0.028757385291764016	0.04	-0.011167550671718748	0.011167550671718748	2.0	0.03882841779469243	0.08	-0.011167550671718748	0.011167550671718748	2.0	0.03882841779469243	0.08
G42-G65	G42	G65	e	2	0.010196202016254416	0.010196202016254416	1.0	0.035755896729439816	0.08						0.010196202016254416	0.010196202016254416	1.0	0.035755896729439816	0.08
G62-G66	G62	G66	e	2	0.009363850191702989	0.009363850191702989	1.0	0.032161771607832554	0.08						0.009363850191702989	0.009363850191702989	1.0	0.032161771607832554	0.08
G9-G95	G9	G95	e	2	-0.010214010610496937	0.010214010610496937	1.0	0.03513389451662705	0.08						-0.010214010610496937	0.010214010610496937	1.0	0.03513389451662705	0.08
G49-G17	G49	G17	e	2	-0.00867033213077118	0.00867033213077118	1.0	0.029822761519763305	0.08	-0.002127701830344476	0.002127701830344476	2.0	0.015128608164983594	0.02	-0.00867033213077118	0.00867033213077118	1.0	0.029822761519763305	0.08
G10-G91	G10	G91	e	2	0.011178936325363514	0.011178936325363514	1.0	0.038292741511971415	0.08						0.011178936325363514	0.011178936325363514	1.0	0.038292741511971415	0.08
G70-G39	G70	G39	e	2	-0.010915015814408504	0.010915015814408504	1.0	0.03857443717711322	0.08	-0.0030151717149806342	0.0030151717149806342	2.0	0.01742887427977394	0.03	-0.010915015814408504	0.010915015814408504	1.0	0.03857443717711322	0.08
G89-G17	G89	G17	e	2	-0.008127312105771358	0.008127312105771358	1.0	0.02838625767056158	0.08	-0.0007482467360529481	0.0007482467360529481	2.0	0.007482467360529482	0.01	-0.008127312105771358	0.008127312105771358	1.0	0.02838625767056158	0.08
G69-G97	G69	G97	e	2	-0.005195961179057342	0.005195961179057342	1.0	0.018163583529721247	0.08						-0.005195961179057342	0.005195961179057342	1.0	0.018163583529721247	0.08
G89-G55	G89	G55	e	2	0.008001328153195555	0.008001328153195555	1.0	0.027879243679025265	0.08						0.008001328153195555	0.008001328153195555	1.0	0.027879243679025265	0.08
G96-G41	G96	G41	e	2	-0.008277446879609298	0.008277446879609298	1.0	0.02861229591595516	0.08	-0.0006815380138814722	0.0006815380138814722	2.0	0.0068153801388147195	0.01	-0.008277446879609298	0.008277446879609298	1.0	0.02861229591595516	0.08
G69-G67	G69	G67	e	2	-0.007881488541127992	0.007881488541127992	1.0	0.027459076722998618	0.08	-0.002894067529756096	0.002894067529756096	2.0	0.016632128727003627	0.03	-0.007881488541127992	0.007881488541127992	1.0	0.027459076722998618	0.08
G48-G30	G48	G30	e	2	0.009736567102031803	0.009736567102031803	1.0	0.03368367799982326	0.08						0.009736567102031803	0.009736567102031803	1.0	0.03368367799982326	0.08
G44-G94	G44	G94	e	2	0.009401080202644034	0.009401080202644034	1.0	0.03240745209715663	0.08	0.002144732836472729	0.002144732836472729	2.0	0.015168327154250164	0.02	0.009401080202644034	0.009401080202644034	1.0	0.03240745209715663	0.08
G60-G26	G60	G26	e	2	0.011775689683449475	0.011775689683449475	1.0	0.04191544058993187	0.08						0.011775689683449475	0.011775689683449475	1.0	0.04191544058993187	0.08
G10-G97	G10	G97	e	2						-0.004871844750190473	0.004871844750190473	2.0	0.016874574986668743	0.08	-0.004871844750190473	0.004871844750190473	2.0	0.016874574986668743	0.08
G8-G67	G8	G67	e	2	-0.00758924609062982	0.00758924609062982	1.0	0.02606581838098164	0.08						-0.00758924609062982	0.00758924609062982	1.0	0.02606581838098164	0.08
G56-G93	G56	G93	e	2						0.01277879176354042	0.01277879176354042	2.0	0.04387037743232011	0.08	0.01277879176354042	0.01277879176354042	2.0	0.04387037743232011	0.08
G100-G56	G100	G56	e	2	0.00295911254124954	0.00295911254124954	1.0	0.020840666623443114	0.02	0.013188416900294283	0.013188416900294283	2.0	0.045506627936220324	0.08	0.013188416900294283	0.013188416900294283	2.0	0.045506627936220324	0.08
G57-G25	G57	G25	e	2						-0.007767240129335309	0.007767240129335309	2.0	0.027078048825400186	0.08	-0.007767240129335309	0.007767240129335309	2.0	0.027078048825400186	0.08
G91-G84	G91	G84	e	2	0.0031300437153155268	0.0031300437153155268	1.0	0.014239185988813246	0.05	0.005258049966532679	0.005258049966532679	2.0	0.018526167099366157	0.08	0.005258049966532679	0.005258049966532679	2.0	0.018526167099366157	0.08
G67-G33	G67	G33	e	2						0.0053884639597380265	0.0053884639597380265	2.0	0.01874973087942749	0.08	0.0053884639597380265	0.0053884639597380265	2.0	0.01874973087942749	0.08
G81-G66	G81	G66	e	2						0.008550953861406033	0.008550953861406033	2.0	0.03017372720611197	0.08	0.008550953861406033	0.008550953861406033	2.0	0.03017372720611197	0.08
G78-G80	G78	G80	e	2						-0.010663863857645995	0.010663863857645995	2.0	0.036918003743942426	0.08	-0.010663863857645995	0.010663863857645995	2.0	0.036918003743942426	0.08
G63-G17	G63	G17	e	2	0.005821426422523906	0.005821426422523906	1.0	0.025605815523950064	0.05	0.007925295284614536	0.007925295284614536	2.0	0.028585178148202068	0.08	0.007925295284614536	0.007925295284614536	2.0	0.028585178148202068	0.08
G23-G51	G23	G51	e	2						0.011424585591266337	0.011424585591266337	2.0	0.039619878788336324	0.08	0.011424585591266337	0.011424585591266337	2.0	0.039619878788336324	0.08
G18-G68	G18	G68	e	2	-0.00393578261568453	0.00393578261568453	1.0	0.022547308668892017	0.03	-0.009859040715894808	0.009859040715894808	2.0	0.03413263626105855	0.08	-0.009859040715894808	0.009859040715894808	2.0	0.03413263626105855	0.08
G93-G44	G93	G44	e	2	0.00855022316927606	0.00855022316927606	1.0	0.034450665246455354	0.06	0.010971196903400713	0.010971196903400713	2.0	0.03752352611203631	0.08	0.010971196903400713	0.010971196903400713	2.0	0.03752352611203631	0.08
G85-G28	G85	G28	e	2						0.009172655864913176	0.009172655864913176	2.0	0.031959934226402274	0.08	0.009172655864913176	0.009172655864913176	2.0	0.031959934226402274	0.08
G77-G10	G77	G10	e	2						-0.010030371614229858	0.010030371614229858	2.0	0.035570053505175704	0.08	-0.010030371614229858	0.010030371614229858	2.0	0.035570053505175704	0.08
G59-G81	G59	G81	e	2						-0.009480632757904301	0.009480632757904301	2.0	0.03278560290824013	0.08	-0.009480632757904301	0.009480632757904301	2.0	0.03278560290824013	0.08
G84-G53	G84	G53	e	2						0.010321492299076048	0.010321492299076048	2.0	0.03630934545180727	0.08	0.010321492299076048	0.010321492299076048	2.0	0.03630934545180727	0.08
G86-G94	G86	G94	e	2						-0.009307733149858945	0.009307733149858945	2.0	0.03255299948583044	0.08	-0.009307733149858945	0.009307733149858945	2.0	0.03255299948583044	0.08
G75-G14	G75	G14	e	2						0.0028047522652580328	0.0028047522652580328	2.0	0.009977808968456734	0.08	0.0028047522652580328	0.0028047522652580328	2.0	0.009977808968456734	0.08
G24-G67	G24	G67	e	2						0.0076969001967437806	0.0076969001967437806	2.0	0.026798061593073803	0.08	0.0076969001967437806	0.0076969001967437806	2.0	0.026798061593073803	0.08
G45-G29	G45	G29	e	2						0.009732401477584656	0.009732401477584656	2.0	0.03346987479770596	0.08	0.009732401477584656	0.009732401477584656	2.0	0.03346987479770596	0.08
G43-G7	G43	G7	e	2						-0.010806932064887111	0.010806932064887111	2.0	0.03863359793218803	0.08	-0.010806932064887111	0.010806932064887111	2.0	0.03863359793218803	0.08
G53-G43	G53	G43	e	2						0.013474504833700296	0.013474504833700296	2.0	0.046228962188643995	0.08	0.013474504833700296	0.013474504833700296	2.0	0.046228962188643995	0.08
G5-G63	G5	G63	e	2						-0.01127561152108039	0.01127561152108039	2.0	0.03908350237035414	0.08	-0.01127561152108039	0.01127561152108039	2.0	0.03908350237035414	0.08
G28-G100	G28	G100	e	2						0.012342887356478038	0.012342887356478038	2.0	0.042483690916258726	0.08	0.012342887356478038	0.012342887356478038	2.0	0.042483690916258726	0.08
G90-G6	G90	G6	e	2	0.001129139527537524	0.001129139527537524	1.0	0.004272193880570761	0.07						0.001129139527537524	0.001129139527537524	1.0	0.004272193880570761	0.07
G17-G85	G17	G85	e	2	0.008765786512269159	0.008765786512269159	1.0	0.03291173390762067	0.07	0.00489159220362768	0.00489159220362768	2.0	0.02441581665892507	0.04	0.008765786512269159	0.008765786512269159	1.0	0.03291173390762067	0.07
G96-G77	G96	G77	e	2	-0.007645258989656169	0.007645258989656169	1.0	0.02846783374915227	0.07						-0.007645258989656169	0.007645258989656169	1.0	0.02846783374915227	0.07
G93-G49	G93	G49	e	2	-0.00785446036635286	0.00785446036635286	1.0	0.03008961855839166	0.07						-0.00785446036635286	0.00785446036635286	1.0	0.03008961855839166	0.07
G61-G60	G61	G60	e	2	0.006231865457575977	0.006231865457575977	1.0	0.023045237901184103	0.07	0.0024987315022293017	0.0024987315022293017	2.0	0.014342305763942064	0.03	0.006231865457575977	0.006231865457575977	1.0	0.023045237901184103	0.07
G35-G7	G35	G7	e	2	-0.01102335905503589	0.01102335905503589	1.0	0.04120907398053459	0.07						-0.01102335905503589	0.01102335905503589	1.0	0.04120907398053459	0.07
G35-G3	G35	G3	e	2	0.00762178986802364	0.00762178986802364	1.0	0.029189555910060224	0.07						0.00762178986802364	0.00762178986802364	1.0	0.029189555910060224	0.07
G96-G91	G96	G91	e	2	0.0011815883840623573	0.0011815883840623573	1.0	0.011815883840623575	0.01	0.009517441274609757	0.009517441274609757	2.0	0.03554859864128254	0.07	0.009517441274609757	0.009517441274609757	2.0	0.03554859864128254	0.07
G53-G84	G53	G84	e	2	0.0013469049377435073	0.0013469049377435073	1.0	0.009638400725416874	0.02	0.004044739648677423	0.004044739648677423	2.0	0.015474327954805482	0.07	0.004044739648677423	0.004044739648677423	2.0	0.015474327954805482	0.07
G75-G3	G75	G3	e	2	-0.008538040076726153	0.008538040076726153	1.0	0.03166649506480784	0.07						-0.008538040076726153	0.008538040076726153	1.0	0.03166649506480784	0.07
G80-G59	G80	G59	e	2	0.005780518784658077	0.005780518784658077	1.0	0.0220010946992768	0.07						0.005780518784658077	0.005780518784658077	1.0	0.0220010946992768	0.07
G91-G45	G91	G45	e	2	0.004025949347334399	0.004025949347334399	1.0	0.019993222331907416	0.04	0.010741899194360277	0.010741899194360277	2.0	0.03979170943660531	0.07	0.010741899194360277	0.010741899194360277	2.0	0.03979170943660531	0.07
G94-G81	G94	G81	e	2	-0.007850293620618188	0.007850293620618188	1.0	0.02969737842536037	0.07						-0.007850293620618188	0.007850293620618188	1.0	0.02969737842536037	0.07
G36-G61	G36	G61	e	2						-0.005132847859811098	0.005132847859811098	2.0	0.019553129418714493	0.07	-0.005132847859811098	0.005132847859811098	2.0	0.019553129418714493	0.07
G48-G25	G48	G25	e	2						-0.006268845709347229	0.006268845709347229	2.0	0.023350839071495894	0.07	-0.006268845709347229	0.006268845709347229	2.0	0.023350839071495894	0.07
G70-G46	G70	G46	e	2						0.016591684403792502	0.016591684403792502	2.0	0.06264071448536394	0.07	0.016591684403792502	0.016591684403792502	2.0	0.06264071448536394	0.07
G42-G82	G42	G82	e	2						-0.0042687598054274075	0.0042687598054274075	2.0	0.015791078399601893	0.07	-0.0042687598054274075	0.0042687598054274075	2.0	0.015791078399601893	0.07
G100-G88	G100	G88	e	2						0.0052439722659382935	0.0052439722659382935	2.0	0.019277151881889703	0.07	0.0052439722659382935	0.0052439722659382935	2.0	0.019277151881889703	0.07
G25-G41	G25	G41	e	2	-0.00519889807836822	0.00519889807836822	1.0	0.01929686558877077	0.07	-0.002433462145201011	0.002433462145201011	2.0	0.01436002714985426	0.03	-0.00519889807836822	0.00519889807836822	1.0	0.01929686558877077	0.07
G68-G40	G68	G40	e	2	-0.009457372959720331	0.009457372959720331	1.0	0.03542076865394307	0.07						-0.009457372959720331	0.009457372959720331	1.0	0.03542076865394307	0.07
G39-G93	G39	G93	e	2	0.01057702201623749	0.01057702201623749	1.0	0.039769283181557556	0.07						0.01057702201623749	0.01057702201623749	1.0	0.039769283181557556	0.07
G98-G5	G98	G5	e	2	0.009330866088465744	0.009330866088465744	1.0	0.034332064160497285	0.07						0.009330866088465744	0.009330866088465744	1.0	0.034332064160497285	0.07
G55-G26	G55	G26	e	2	-0.011889655962826151	0.011889655962826151	1.0	0.044252271357930376	0.07						-0.011889655962826151	0.011889655962826151	1.0	0.044252271357930376	0.07
G24-G50	G24	G50	e	2	-0.005509542898898487	0.005509542898898487	1.0	0.020358126303458637	0.07						-0.005509542898898487	0.005509542898898487	1.0	0.020358126303458637	0.07
G18-G1	G18	G1	e	2	0.008498313715015804	0.008498313715015804	1.0	0.03151321083023029	0.07						0.008498313715015804	0.008498313715015804	1.0	0.03151321083023029	0.07
G36-G56	G36	G56	e	2	0.010534839522868026	0.010534839522868026	1.0	0.039108653883501196	0.07	0.001447365561795711	0.001447365561795711	2.0	0.014473655617957113	0.01	0.010534839522868026	0.010534839522868026	1.0	0.039108653883501196	0.07
G78-G93	G78	G93	e	2	0.010295103697738358	0.010295103697738358	1.0	0.0383834930727199	0.07	0.0017625194557539293	0.0017625194557539293	2.0	0.017625194557539275	0.01	0.010295103697738358	0.010295103697738358	1.0	0.0383834930727199	0.07
G3-G60	G3	G60	e	2	0.006664184108517676	0.006664184108517676	1.0	0.02495819613946562	0.07						0.006664184108517676	0.006664184108517676	1.0	0.02495819613946562	0.07
G30-G39	G30	G39	e	2	-0.008603791406795422	0.008603791406795422	1.0	0.03225908211723047	0.07						-0.008603791406795422	0.008603791406795422	1.0	0.03225908211723047	0.07
G43-G99	G43	G99	e	2	-0.00805661360914541	0.00805661360914541	1.0	0.029657158948829244	0.07						-0.00805661360914541	0.00805661360914541	1.0	0.029657158948829244	0.07
G90-G8	G90	G8	e	2	-0.008643747837782455	0.008643747837782455	1.0	0.032228562870289086	0.07	-0.003025544042283685	0.003025544042283685	2.0	0.017444852496759547	0.03	-0.008643747837782455	0.008643747837782455	1.0	0.032228562870289086	0.07
G60-G24	G60	G24	e	2	0.011259659588342982	0.011259659588342982	1.0	0.04313754017111536	0.07						0.011259659588342982	0.011259659588342982	1.0	0.04313754017111536	0.07
G61-G89	G61	G89	e	2	0.010897111739714095	0.010897111739714095	1.0	0.04015673721714819	0.07						0.010897111739714095	0.010897111739714095	1.0	0.04015673721714819	0.07
G88-G84	G88	G84	e	2	-0.004809271337314639	0.004809271337314639	1.0	0.017720785264567482	0.07						-0.004809271337314639	0.004809271337314639	1.0	0.017720785264567482	0.07
G12-G70	G12	G70	e	2	-0.004146438260327678	0.004146438260327678	1.0	0.015491854878055671	0.07						-0.004146438260327678	0.004146438260327678	1.0	0.015491854878055671	0.07
G16-G17	G16	G17	e	2	0.0025477826322251665	0.0025477826322251665	1.0	0.01793010831766924	0.02	0.010084384526999769	0.010084384526999769	2.0	0.03778101336814274	0.07	0.010084384526999769	0.010084384526999769	2.0	0.03778101336814274	0.07
G79-G46	G79	G46	e	2	0.01398089135724008	0.01398089135724008	1.0	0.053170934029858605	0.07						0.01398089135724008	0.01398089135724008	1.0	0.053170934029858605	0.07
G42-G71	G42	G71	e	2	0.010966475931950286	0.010966475931950286	1.0	0.041124257527744706	0.07						0.010966475931950286	0.010966475931950286	1.0	0.041124257527744706	0.07
G41-G3	G41	G3	e	2	0.00860283783812661	0.00860283783812661	1.0	0.032017412030179285	0.07						0.00860283783812661	0.00860283783812661	1.0	0.032017412030179285	0.07
G91-G94	G91	G94	e	2	0.008139719311053556	0.008139719311053556	1.0	0.030158617048765525	0.07	0.0020104180848710134	0.0020104180848710134	2.0	0.014397389065978714	0.02	0.008139719311053556	0.008139719311053556	1.0	0.030158617048765525	0.07
G12-G5	G12	G5	e	2	0.00456433048586045	0.00456433048586045	1.0	0.022653748571720714	0.04	0.01131714783018281	0.01131714783018281	2.0	0.042272609430189054	0.07	0.01131714783018281	0.01131714783018281	2.0	0.042272609430189054	0.07
G63-G60	G63	G60	e	2	-0.007064228955436903	0.007064228955436903	1.0	0.026242665445761305	0.07	-0.0011866784249780988	0.0011866784249780988	2.0	0.008403954208729894	0.02	-0.007064228955436903	0.007064228955436903	1.0	0.026242665445761305	0.07
G85-G3	G85	G3	e	2						0.007271685834689204	0.007271685834689204	2.0	0.026834383247180096	0.07	0.007271685834689204	0.007271685834689204	2.0	0.026834383247180096	0.07
G71-G7	G71	G7	e	2						0.010522685494940879	0.010522685494940879	2.0	0.03927710661778791	0.07	0.010522685494940879	0.010522685494940879	2.0	0.03927710661778791	0.07
G76-G56	G76	G56	e	2	-0.011265485240971602	0.011265485240971602	1.0	0.04194558257346541	0.07	-0.0019120951791010046	0.0019120951791010046	2.0	0.019120951791010022	0.01	-0.011265485240971602	0.011265485240971602	1.0	0.04194558257346541	0.07
G65-G39	G65	G39	e	2						0.006271724118281533	0.006271724118281533	2.0	0.02349737731926603	0.07	0.006271724118281533	0.006271724118281533	2.0	0.02349737731926603	0.07
G54-G35	G54	G35	e	2						0.009417504191143122	0.009417504191143122	2.0	0.035327906982085225	0.07	0.009417504191143122	0.009417504191143122	2.0	0.035327906982085225	0.07
G63-G80	G63	G80	e	2	-0.005929996622597093	0.005929996622597093	1.0	0.02200929754763558	0.07	-0.00140648104969812	0.00140648104969812	2.0	0.010095102582078457	0.02	-0.005929996622597093	0.005929996622597093	1.0	0.02200929754763558	0.07
G82-G26	G82	G26	e	2	0.010419491455808201	0.010419491455808201	1.0	0.03828771381473385	0.07						0.010419491455808201	0.010419491455808201	1.0	0.03828771381473385	0.07
G95-G100	G95	G100	e	2						-0.008855013507896414	0.008855013507896414	2.0	0.03262720894059772	0.07	-0.008855013507896414	0.008855013507896414	2.0	0.03262720894059772	0.07
G27-G43	G27	G43	e	2	-0.01384812322513234	0.01384812322513234	1.0	0.051457867367578534	0.07	-0.0015465699933400092	0.0015465699933400092	2.0	0.015465699933400074	0.01	-0.01384812322513234	0.01384812322513234	1.0	0.051457867367578534	0.07
G85-G38	G85	G38	e	2	-0.004462674408320341	0.004462674408320341	1.0	0.01713346202936184	0.07	-0.00031764362917171716	0.00031764362917171716	2.0	0.00317643629171717	0.01	-0.004462674408320341	0.004462674408320341	1.0	0.01713346202936184	0.07
G83-G10	G83	G10	e	2						-0.00686972185712285	0.00686972185712285	2.0	0.02534306438392186	0.07	-0.00686972185712285	0.00686972185712285	2.0	0.02534306438392186	0.07
G98-G11	G98	G11	e	2	-0.000542631923058415	0.000542631923058415	1.0	0.0024319949253297016	0.05	-0.0009291558782631005	0.0009291558782631005	2.0	0.003577487801578951	0.07	-0.0009291558782631005	0.0009291558782631005	2.0	0.003577487801578951	0.07
